algorithm,statistic,p_raw,p_corrected,significant
KNNAdaptiveEntropy,9.0,9.977698887788448e-06,7.982159110230758e-05,True
KNNAdaptiveEigen,10.0,1.108315564837729e-05,7.758208953864103e-05,True
DANN,21.0,1.360110796799097e-05,8.160664780794581e-05,True
DANNAdaptive_entropy,26.0,2.1630223983536902e-05,0.00010815111991768451,True
KNNBaseline,78.0,0.007658294877486018,0.030633179509944073,True
KNNAdaptiveTopo,57.0,0.07313806917102693,0.21941420751308077,False
SMOTE+KNN,216.0,0.7343252914391281,1.0,False
KNNAdaptiveDualAnchor,177.0,0.7731171162909528,0.7731171162909528,False
