algorithm,statistic,p_raw,p_corrected,significant
KNNAdaptiveEigen,19.0,3.4407773341305935e-07,1.7203886670652967e-06,True
KNNAdaptiveEntropy,58.0,3.6030126246331043e-06,1.4412050498532417e-05,True
KNNAdaptiveTopo,214.0,0.002981682020478769,0.008945046061436307,True
KNNOptK,262.0,0.029000225751534707,0.058000451503069414,False
SMOTE+KNN,335.0,0.06186936265242405,0.06186936265242405,False
